# KrakenUniq v0.5.7 DATE:2019-04-01T18:30:37Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV7/MAYO/11498_TCX.tsv --paired HHV7/MAYO/11498_TCX.fastp.1.fastq HHV7/MAYO/11498_TCX.fastp.2.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.2859	162843	162843	325517256	3.6	NA	0	no rank	unclassified
99.71	56800132	3328329	334363925	19.8	0.07019	1	no rank	root
92.53	52709546	0	334363925	18.1	0.07343	131567	no rank	  cellular organisms
92.53	52709546	0	334363925	18.1	0.07343	2759	superkingdom	    Eukaryota
92.53	52709546	0	334363925	18.1	0.07343	33154	no rank	      Opisthokonta
92.53	52709546	0	334363925	18.1	0.07343	33208	kingdom	        Metazoa
92.53	52709546	0	334363925	18.1	0.07343	6072	no rank	          Eumetazoa
92.53	52709546	0	334363925	18.1	0.07343	33213	no rank	            Bilateria
92.53	52709546	0	334363925	18.1	0.07343	33511	no rank	              Deuterostomia
92.53	52709546	0	334363925	18.1	0.07343	7711	phylum	                Chordata
92.53	52709546	0	334363925	18.1	0.07343	89593	subphylum	                  Craniata
92.53	52709546	0	334363925	18.1	0.07343	7742	no rank	                    Vertebrata
92.53	52709546	0	334363925	18.1	0.07343	7776	no rank	                      Gnathostomata
92.53	52709546	0	334363925	18.1	0.07343	117570	no rank	                        Teleostomi
92.53	52709546	0	334363925	18.1	0.07343	117571	no rank	                          Euteleostomi
92.53	52709546	0	334363925	18.1	0.07343	8287	superclass	                            Sarcopterygii
92.53	52709546	0	334363925	18.1	0.07343	1338369	no rank	                              Dipnotetrapodomorpha
92.53	52709546	0	334363925	18.1	0.07343	32523	no rank	                                Tetrapoda
92.53	52709546	0	334363925	18.1	0.07343	32524	no rank	                                  Amniota
92.53	52709546	0	334363925	18.1	0.07343	40674	class	                                    Mammalia
92.53	52709546	0	334363925	18.1	0.07343	32525	no rank	                                      Theria
92.53	52709546	0	334363925	18.1	0.07343	9347	no rank	                                        Eutheria
92.53	52709546	0	334363925	18.1	0.07343	1437010	no rank	                                          Boreoeutheria
92.53	52709546	0	334363925	18.1	0.07343	314146	superorder	                                            Euarchontoglires
92.53	52709546	0	334363925	18.1	0.07343	9443	order	                                              Primates
92.53	52709546	0	334363925	18.1	0.07343	376913	suborder	                                                Haplorrhini
92.53	52709546	0	334363925	18.1	0.07343	314293	infraorder	                                                  Simiiformes
92.53	52709546	0	334363925	18.1	0.07343	9526	parvorder	                                                    Catarrhini
92.53	52709546	0	334363925	18.1	0.07343	314295	superfamily	                                                      Hominoidea
92.53	52709546	0	334363925	18.1	0.07343	9604	family	                                                        Hominidae
