# KrakenUniq v0.5.7 DATE:2019-04-01T03:36:18Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV6A/MSBB_RNA/BM_22_85.accepted_hits.sort.coord.combined.tsv HHV6A/MSBB_RNA/BM_22_85.accepted_hits.sort.coord.combined.fastp.1.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
2.247	1702196	1702196	144002137	6.75	NA	0	no rank	unclassified
97.75	74048444	795296	328654430	12.4	0.06899	1	no rank	root
79.05	59878296	0	328654430	11	0.07217	131567	no rank	  cellular organisms
79.05	59878296	0	328654430	11	0.07217	2759	superkingdom	    Eukaryota
79.05	59878296	0	328654430	11	0.07217	33154	no rank	      Opisthokonta
79.05	59878296	0	328654430	11	0.07217	33208	kingdom	        Metazoa
79.05	59878296	0	328654430	11	0.07217	6072	no rank	          Eumetazoa
79.05	59878296	0	328654430	11	0.07217	33213	no rank	            Bilateria
79.05	59878296	0	328654430	11	0.07217	33511	no rank	              Deuterostomia
79.05	59878296	0	328654430	11	0.07217	7711	phylum	                Chordata
79.05	59878296	0	328654430	11	0.07217	89593	subphylum	                  Craniata
79.05	59878296	0	328654430	11	0.07217	7742	no rank	                    Vertebrata
79.05	59878296	0	328654430	11	0.07217	7776	no rank	                      Gnathostomata
79.05	59878296	0	328654430	11	0.07217	117570	no rank	                        Teleostomi
79.05	59878296	0	328654430	11	0.07217	117571	no rank	                          Euteleostomi
79.05	59878296	0	328654430	11	0.07217	8287	superclass	                            Sarcopterygii
79.05	59878296	0	328654430	11	0.07217	1338369	no rank	                              Dipnotetrapodomorpha
79.05	59878296	0	328654430	11	0.07217	32523	no rank	                                Tetrapoda
79.05	59878296	0	328654430	11	0.07217	32524	no rank	                                  Amniota
79.05	59878296	0	328654430	11	0.07217	40674	class	                                    Mammalia
79.05	59878296	0	328654430	11	0.07217	32525	no rank	                                      Theria
79.05	59878296	0	328654430	11	0.07217	9347	no rank	                                        Eutheria
79.05	59878296	0	328654430	11	0.07217	1437010	no rank	                                          Boreoeutheria
79.05	59878296	0	328654430	11	0.07217	314146	superorder	                                            Euarchontoglires
79.05	59878296	0	328654430	11	0.07217	9443	order	                                              Primates
79.05	59878296	0	328654430	11	0.07217	376913	suborder	                                                Haplorrhini
79.05	59878296	0	328654430	11	0.07217	314293	infraorder	                                                  Simiiformes
79.05	59878296	0	328654430	11	0.07217	9526	parvorder	                                                    Catarrhini
79.05	59878296	0	328654430	11	0.07217	314295	superfamily	                                                      Hominoidea
79.05	59878296	0	328654430	11	0.07217	9604	family	                                                        Hominidae
79.05	59878296	0	328654430	11	0.07217	207598	subfamily	                                                          Homininae
79.05	59878296	0	328654430	11	0.07217	9605	genus	                                                            Homo
79.05	59878296	0	328654430	11	0.07217	9606	species	                                                              Homo sapiens
79.05	59878296	59878296	328654430	11	0.07217	1000029966	assembly	                                                                GCF_000001405.38 Homo sapiens
17.66	13374703	0	20823	1.91e+04	0.007071	28384	no rank	  other sequences
17.66	13374703	0	20823	1.91e+04	0.007071	81077	no rank	    artificial sequences
17.66	13374703	41039	20823	1.91e+04	0.007071	32630	species	      synthetic construct
17.41	13188333	220144	949	3.7e+05	0.004572	1000004191	assembly	        UniVec
17.07	12929602	12929602	11	1.27e+07	1	1000005144	sequence	          gnl|uv|NGB00848.1:1-64 NEBNext Index 2 Primer for Illumina
0.009377	7103	7103	5	1.71e+03	0.1923	1000005075	sequence	          gnl|uv|NGB01030.1:1-66 Rubicon Genomics ThruPLEX DNA-seq single-index iPCRtagT2
0.009274	7025	7025	3	2.35e+03	0.1154	1000005079	sequence	          gnl|uv|NGB01034.1:1-66 Rubicon Genomics ThruPLEX DNA-seq single-index iPCRtagT6
0.007521	5697	5697	2	2.87e+03	0.06897	1000005095	sequence	          gnl|uv|NGB01050.1:1-66 Rubicon Genomics ThruPLEX DNA-seq single-index iPCRtagT22
0.005448	4127	4127	2	2.07e+03	0.06667	1000005070	sequence	          gnl|uv|NGB00867.1:1-66 NEBNext Index 22 Primer for Illumina
0.004194	3177	3177	2	1.91e+03	0.06667	1000005138	sequence	          gnl|uv|NGB00763.1:1-65 Illumina TruSeq DNA HT and RNA HT i7 index D709 adapter (Oligonucleotide sequence copyright 2007-2012 Illumina, Inc. All rights reserved.)
