# KrakenUniq v0.5.7 DATE:2019-04-01T17:19:06Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV7/MAYO/11428_TCX.tsv --paired HHV7/MAYO/11428_TCX.fastp.1.fastq HHV7/MAYO/11428_TCX.fastp.2.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.2688	174491	174491	230806112	5.14	NA	0	no rank	unclassified
99.73	64732234	5220156	374418248	20.8	0.07859	1	no rank	root
89.83	58308182	0	374065073	18.3	0.08215	131567	no rank	  cellular organisms
89.83	58308182	0	374065073	18.3	0.08215	2759	superkingdom	    Eukaryota
89.83	58308182	0	374065073	18.3	0.08215	33154	no rank	      Opisthokonta
89.83	58308182	0	374065073	18.3	0.08215	33208	kingdom	        Metazoa
89.83	58308182	0	374065073	18.3	0.08215	6072	no rank	          Eumetazoa
89.83	58308182	0	374065073	18.3	0.08215	33213	no rank	            Bilateria
89.83	58308182	0	374065073	18.3	0.08215	33511	no rank	              Deuterostomia
89.83	58308182	0	374065073	18.3	0.08215	7711	phylum	                Chordata
89.83	58308182	0	374065073	18.3	0.08215	89593	subphylum	                  Craniata
89.83	58308182	0	374065073	18.3	0.08215	7742	no rank	                    Vertebrata
89.83	58308182	0	374065073	18.3	0.08215	7776	no rank	                      Gnathostomata
89.83	58308182	0	374065073	18.3	0.08215	117570	no rank	                        Teleostomi
89.83	58308182	0	374065073	18.3	0.08215	117571	no rank	                          Euteleostomi
89.83	58308182	0	374065073	18.3	0.08215	8287	superclass	                            Sarcopterygii
89.83	58308182	0	374065073	18.3	0.08215	1338369	no rank	                              Dipnotetrapodomorpha
89.83	58308182	0	374065073	18.3	0.08215	32523	no rank	                                Tetrapoda
89.83	58308182	0	374065073	18.3	0.08215	32524	no rank	                                  Amniota
89.83	58308182	0	374065073	18.3	0.08215	40674	class	                                    Mammalia
89.83	58308182	0	374065073	18.3	0.08215	32525	no rank	                                      Theria
89.83	58308182	0	374065073	18.3	0.08215	9347	no rank	                                        Eutheria
89.83	58308182	0	374065073	18.3	0.08215	1437010	no rank	                                          Boreoeutheria
89.83	58308182	0	374065073	18.3	0.08215	314146	superorder	                                            Euarchontoglires
89.83	58308182	0	374065073	18.3	0.08215	9443	order	                                              Primates
89.83	58308182	0	374065073	18.3	0.08215	376913	suborder	                                                Haplorrhini
89.83	58308182	0	374065073	18.3	0.08215	314293	infraorder	                                                  Simiiformes
89.83	58308182	0	374065073	18.3	0.08215	9526	parvorder	                                                    Catarrhini
89.83	58308182	0	374065073	18.3	0.08215	314295	superfamily	                                                      Hominoidea
89.83	58308182	0	374065073	18.3	0.08215	9604	family	                                                        Hominidae
89.83	58308182	0	374065073	18.3	0.08215	207598	subfamily	                                                          Homininae
