# KrakenUniq v0.5.7 DATE:2019-04-01T20:26:12Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV7/MSBB_DNA/BM_22_1020.BM_22_1020.tsv --paired HHV7/MSBB_DNA/BM_22_1020.BM_22_1020.fastp.1.fastq HHV7/MSBB_DNA/BM_22_1020.BM_22_1020.fastp.2.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.1958	176367	176367	500244439	2.64	NA	0	no rank	unclassified
99.8	89900468	99600	754738575	14.8	0.1584	1	no rank	root
99.65	89758277	0	754738575	14.8	0.1657	131567	no rank	  cellular organisms
99.65	89758277	0	754738575	14.8	0.1657	2759	superkingdom	    Eukaryota
99.65	89758277	0	754738575	14.8	0.1657	33154	no rank	      Opisthokonta
99.65	89758277	0	754738575	14.8	0.1657	33208	kingdom	        Metazoa
99.65	89758277	0	754738575	14.8	0.1657	6072	no rank	          Eumetazoa
99.65	89758277	0	754738575	14.8	0.1657	33213	no rank	            Bilateria
99.65	89758277	0	754738575	14.8	0.1657	33511	no rank	              Deuterostomia
99.65	89758277	0	754738575	14.8	0.1657	7711	phylum	                Chordata
99.65	89758277	0	754738575	14.8	0.1657	89593	subphylum	                  Craniata
99.65	89758277	0	754738575	14.8	0.1657	7742	no rank	                    Vertebrata
99.65	89758277	0	754738575	14.8	0.1657	7776	no rank	                      Gnathostomata
99.65	89758277	0	754738575	14.8	0.1657	117570	no rank	                        Teleostomi
99.65	89758277	0	754738575	14.8	0.1657	117571	no rank	                          Euteleostomi
99.65	89758277	0	754738575	14.8	0.1657	8287	superclass	                            Sarcopterygii
99.65	89758277	0	754738575	14.8	0.1657	1338369	no rank	                              Dipnotetrapodomorpha
99.65	89758277	0	754738575	14.8	0.1657	32523	no rank	                                Tetrapoda
99.65	89758277	0	754738575	14.8	0.1657	32524	no rank	                                  Amniota
99.65	89758277	0	754738575	14.8	0.1657	40674	class	                                    Mammalia
99.65	89758277	0	754738575	14.8	0.1657	32525	no rank	                                      Theria
99.65	89758277	0	754738575	14.8	0.1657	9347	no rank	                                        Eutheria
99.65	89758277	0	754738575	14.8	0.1657	1437010	no rank	                                          Boreoeutheria
99.65	89758277	0	754738575	14.8	0.1657	314146	superorder	                                            Euarchontoglires
99.65	89758277	0	754738575	14.8	0.1657	9443	order	                                              Primates
99.65	89758277	0	754738575	14.8	0.1657	376913	suborder	                                                Haplorrhini
99.65	89758277	0	754738575	14.8	0.1657	314293	infraorder	                                                  Simiiformes
99.65	89758277	0	754738575	14.8	0.1657	9526	parvorder	                                                    Catarrhini
99.65	89758277	0	754738575	14.8	0.1657	314295	superfamily	                                                      Hominoidea
99.65	89758277	0	754738575	14.8	0.1657	9604	family	                                                        Hominidae
99.65	89758277	0	754738575	14.8	0.1657	207598	subfamily	                                                          Homininae
99.65	89758277	0	754738575	14.8	0.1657	9605	genus	                                                            Homo
99.65	89758277	0	754738575	14.8	0.1657	9606	species	                                                              Homo sapiens
99.65	89758277	89758277	754738575	14.8	0.1657	1000029966	assembly	                                                                GCF_000001405.38 Homo sapiens
0.04726	42572	0	12607	242	0.004281	28384	no rank	  other sequences
0.04726	42572	0	12607	242	0.004281	81077	no rank	    artificial sequences
0.04726	42572	7564	12607	242	0.004281	32630	species	      synthetic construct
0.03711	33430	5734	5236	278	0.00246	1000000001	assembly	        EmVec
0.02075	18692	18692	799	625	0.9018	1000002965	sequence	          JN160804 Cloning vector pRS316-1B9, complete sequence.
0.002767	2492	2492	210	805	0.02219	1000002113	sequence	          JN715851 Cloning vector p5E-smyhc1, complete sequence.
0.001611	1451	1451	63	1.82e+03	0.01152	1000002046	sequence	          JX261972 Cloning vector p5E-twhh, complete sequence.
0.0009081	818	818	80	411	0.006401	1000003211	sequence	          KM384022 BAC cloning vector GPN13BACdenovo_preserved(MM), complete sequence.
0.0006994	630	630	95	235	0.3942	1000002559	sequence	          AB570081 Cloning vector pInSRT-GFPV1 DNA, complete sequence.
0.0006073	547	547	93	148	0.09056	1000000816	sequence	          KX783040 Cloning vector GAPTrapT2AIresMuro, complete sequence.
0.0004851	437	437	6	119	0.005386	1000001783	sequence	          JN715852 Cloning vector p5E-fMylz2, complete sequence.
0.0004507	406	406	11	1.48e+03	0.1375	1000004065	sequence	          AJ438988 Cloning vector pCG40 synthetic construct poly(CA) poly(TG)
0.0002898	261	261	95	104	0.3598	1000002282	sequence	          EU022746 Cloning vector BSNG-hG4, complete sequence.
0.0002698	243	243	7	342	0.035	1000001171	sequence	          DQ813654 Cloning vector pINT, complete sequence.
0.0002298	207	207	96	183	0.3345	1000000453	sequence	          AF063582 Cloning vector pMUTcJUN, complete sequence.
0.000202	182	182	10	1.09e+03	0.002425	1000004177	sequence	          KU189142 sequence.
0.0001754	158	158	85	133	0.5629	1000004148	sequence	          KU963526 Cloning vector pUAS-attB-IVS8/9 Htt-exon1-Q97-EGFP, complete sequence.
0.0001543	139	139	79	84.2	0.1295	1000001174	sequence	          AY438650 Cloning vector pMACSiBac, complete sequence.
0.000151	136	136	46	379	0.006415	1000003035	sequence	          JQ682640 Cloning vector p-4725sox10.cre, complete sequence.
0.0001443	130	130	54	151	0.08838	1000001576	sequence	          AF102576 Cloning vector pSOS, complete sequence.
0.0001177	106	106	242	15	0.499	1000000154	sequence	          FM209526 Cloning vector pr8a
0.0001121	101	101	71	62.5	0.1286	1000003795	sequence	          KT923469 Cloning vector pTT-PB-hTERT-puro, complete sequence.
8.104e-05	73	73	12	30.1	0.001554	1000001039	sequence	          KU749552 Cloning vector reBmBac, complete sequence.
