# KrakenUniq v0.5.7 DATE:2019-04-01T23:51:27Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV7/MSBB_DNA/BM_22_970.tsv --paired HHV7/MSBB_DNA/BM_22_970.fastp.1.fastq HHV7/MSBB_DNA/BM_22_970.fastp.2.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.2084	133631	133631	428042639	2.25	NA	0	no rank	unclassified
99.79	63998512	87888	660563270	12	0.1387	1	no rank	root
99.6	63877251	0	660563270	12	0.1451	131567	no rank	  cellular organisms
99.6	63877251	0	660563270	12	0.1451	2759	superkingdom	    Eukaryota
99.6	63877251	0	660563270	12	0.1451	33154	no rank	      Opisthokonta
99.6	63877251	0	660563270	12	0.1451	33208	kingdom	        Metazoa
99.6	63877251	0	660563270	12	0.1451	6072	no rank	          Eumetazoa
99.6	63877251	0	660563270	12	0.1451	33213	no rank	            Bilateria
99.6	63877251	0	660563270	12	0.1451	33511	no rank	              Deuterostomia
99.6	63877251	0	660563270	12	0.1451	7711	phylum	                Chordata
99.6	63877251	0	660563270	12	0.1451	89593	subphylum	                  Craniata
99.6	63877251	0	660563270	12	0.1451	7742	no rank	                    Vertebrata
99.6	63877251	0	660563270	12	0.1451	7776	no rank	                      Gnathostomata
99.6	63877251	0	660563270	12	0.1451	117570	no rank	                        Teleostomi
99.6	63877251	0	660563270	12	0.1451	117571	no rank	                          Euteleostomi
99.6	63877251	0	660563270	12	0.1451	8287	superclass	                            Sarcopterygii
99.6	63877251	0	660563270	12	0.1451	1338369	no rank	                              Dipnotetrapodomorpha
99.6	63877251	0	660563270	12	0.1451	32523	no rank	                                Tetrapoda
99.6	63877251	0	660563270	12	0.1451	32524	no rank	                                  Amniota
99.6	63877251	0	660563270	12	0.1451	40674	class	                                    Mammalia
99.6	63877251	0	660563270	12	0.1451	32525	no rank	                                      Theria
99.6	63877251	0	660563270	12	0.1451	9347	no rank	                                        Eutheria
99.6	63877251	0	660563270	12	0.1451	1437010	no rank	                                          Boreoeutheria
99.6	63877251	0	660563270	12	0.1451	314146	superorder	                                            Euarchontoglires
99.6	63877251	0	660563270	12	0.1451	9443	order	                                              Primates
99.6	63877251	0	660563270	12	0.1451	376913	suborder	                                                Haplorrhini
99.6	63877251	0	660563270	12	0.1451	314293	infraorder	                                                  Simiiformes
99.6	63877251	0	660563270	12	0.1451	9526	parvorder	                                                    Catarrhini
99.6	63877251	0	660563270	12	0.1451	314295	superfamily	                                                      Hominoidea
99.6	63877251	0	660563270	12	0.1451	9604	family	                                                        Hominidae
99.6	63877251	0	660563270	12	0.1451	207598	subfamily	                                                          Homininae
99.6	63877251	0	660563270	12	0.1451	9605	genus	                                                            Homo
99.6	63877251	0	660563270	12	0.1451	9606	species	                                                              Homo sapiens
