# KrakenUniq v0.5.7 DATE:2019-04-01T12:43:48Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/RawFastq
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file HHV6A/MSBB_DNA/BM_22_978.tsv --paired HHV6A/MSBB_DNA/BM_22_978.fastp.1.fastq HHV6A/MSBB_DNA/BM_22_978.fastp.2.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.2137	155421	155421	500750036	2.26	NA	0	no rank	unclassified
99.79	72573470	70062	694886276	12.9	0.1459	1	no rank	root
99.65	72471384	0	694886276	12.9	0.1526	131567	no rank	  cellular organisms
99.65	72471384	0	694886276	12.9	0.1526	2759	superkingdom	    Eukaryota
99.65	72471384	0	694886276	12.9	0.1526	33154	no rank	      Opisthokonta
99.65	72471384	0	694886276	12.9	0.1526	33208	kingdom	        Metazoa
99.65	72471384	0	694886276	12.9	0.1526	6072	no rank	          Eumetazoa
99.65	72471384	0	694886276	12.9	0.1526	33213	no rank	            Bilateria
99.65	72471384	0	694886276	12.9	0.1526	33511	no rank	              Deuterostomia
99.65	72471384	0	694886276	12.9	0.1526	7711	phylum	                Chordata
99.65	72471384	0	694886276	12.9	0.1526	89593	subphylum	                  Craniata
99.65	72471384	0	694886276	12.9	0.1526	7742	no rank	                    Vertebrata
99.65	72471384	0	694886276	12.9	0.1526	7776	no rank	                      Gnathostomata
99.65	72471384	0	694886276	12.9	0.1526	117570	no rank	                        Teleostomi
99.65	72471384	0	694886276	12.9	0.1526	117571	no rank	                          Euteleostomi
99.65	72471384	0	694886276	12.9	0.1526	8287	superclass	                            Sarcopterygii
99.65	72471384	0	694886276	12.9	0.1526	1338369	no rank	                              Dipnotetrapodomorpha
99.65	72471384	0	694886276	12.9	0.1526	32523	no rank	                                Tetrapoda
99.65	72471384	0	694886276	12.9	0.1526	32524	no rank	                                  Amniota
99.65	72471384	0	694886276	12.9	0.1526	40674	class	                                    Mammalia
99.65	72471384	0	694886276	12.9	0.1526	32525	no rank	                                      Theria
99.65	72471384	0	694886276	12.9	0.1526	9347	no rank	                                        Eutheria
99.65	72471384	0	694886276	12.9	0.1526	1437010	no rank	                                          Boreoeutheria
99.65	72471384	0	694886276	12.9	0.1526	314146	superorder	                                            Euarchontoglires
99.65	72471384	0	694886276	12.9	0.1526	9443	order	                                              Primates
99.65	72471384	0	694886276	12.9	0.1526	376913	suborder	                                                Haplorrhini
99.65	72471384	0	694886276	12.9	0.1526	314293	infraorder	                                                  Simiiformes
99.65	72471384	0	694886276	12.9	0.1526	9526	parvorder	                                                    Catarrhini
99.65	72471384	0	694886276	12.9	0.1526	314295	superfamily	                                                      Hominoidea
99.65	72471384	0	694886276	12.9	0.1526	9604	family	                                                        Hominidae
99.65	72471384	0	694886276	12.9	0.1526	207598	subfamily	                                                          Homininae
99.65	72471384	0	694886276	12.9	0.1526	9605	genus	                                                            Homo
99.65	72471384	0	694886276	12.9	0.1526	9606	species	                                                              Homo sapiens
99.65	72471384	72471384	694886276	12.9	0.1526	1000029966	assembly	                                                                GCF_000001405.38 Homo sapiens
0.04399	31990	0	11405	207	0.003873	28384	no rank	  other sequences
0.04399	31990	0	11405	207	0.003873	81077	no rank	    artificial sequences
0.04399	31990	5640	11405	207	0.003873	32630	species	      synthetic construct
0.03462	25182	4540	4797	230	0.002254	1000000001	assembly	        EmVec
0.01651	12009	12009	736	429	0.8307	1000002965	sequence	          JN160804 Cloning vector pRS316-1B9, complete sequence.
0.004328	3148	3148	192	866	0.02029	1000002113	sequence	          JN715851 Cloning vector p5E-smyhc1, complete sequence.
0.001595	1160	1160	62	1.17e+03	0.01134	1000002046	sequence	          JX261972 Cloning vector p5E-twhh, complete sequence.
