# KrakenUniq v0.5.7 DATE:2019-04-02T18:30:28Z DB:/home/sam/Programs/krakenuniq/all_together/ DB_SIZE:29846651932 WD:/home/sam/Data/Sim
# CL:perl /home/sam/miniconda3/envs/krakenuniq/bin/krakenuniq --db /home/sam/Programs/krakenuniq/all_together/ --threads 8 --report-file MSBB_RNA_5.tsv MSBB_RNA_5.fastp.1.fastq

%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
1.067	477160	477160	104649594	5.04	NA	0	no rank	unclassified
98.93	44242680	45117	16284509	147	0.003418	1	no rank	root
98.09	43865436	0	16254306	147	0.00357	131567	no rank	  cellular organisms
98.09	43865436	0	16254306	147	0.00357	2759	superkingdom	    Eukaryota
98.09	43865436	0	16254306	147	0.00357	33154	no rank	      Opisthokonta
98.09	43865436	0	16254306	147	0.00357	33208	kingdom	        Metazoa
98.09	43865436	0	16254306	147	0.00357	6072	no rank	          Eumetazoa
98.09	43865436	0	16254306	147	0.00357	33213	no rank	            Bilateria
98.09	43865436	0	16254306	147	0.00357	33511	no rank	              Deuterostomia
98.09	43865436	0	16254306	147	0.00357	7711	phylum	                Chordata
98.09	43865436	0	16254306	147	0.00357	89593	subphylum	                  Craniata
98.09	43865436	0	16254306	147	0.00357	7742	no rank	                    Vertebrata
98.09	43865436	0	16254306	147	0.00357	7776	no rank	                      Gnathostomata
98.09	43865436	0	16254306	147	0.00357	117570	no rank	                        Teleostomi
98.09	43865436	0	16254306	147	0.00357	117571	no rank	                          Euteleostomi
98.09	43865436	0	16254306	147	0.00357	8287	superclass	                            Sarcopterygii
98.09	43865436	0	16254306	147	0.00357	1338369	no rank	                              Dipnotetrapodomorpha
98.09	43865436	0	16254306	147	0.00357	32523	no rank	                                Tetrapoda
98.09	43865436	0	16254306	147	0.00357	32524	no rank	                                  Amniota
98.09	43865436	0	16254306	147	0.00357	40674	class	                                    Mammalia
98.09	43865436	0	16254306	147	0.00357	32525	no rank	                                      Theria
98.09	43865436	0	16254306	147	0.00357	9347	no rank	                                        Eutheria
98.09	43865436	0	16254306	147	0.00357	1437010	no rank	                                          Boreoeutheria
98.09	43865436	0	16254306	147	0.00357	314146	superorder	                                            Euarchontoglires
98.09	43865436	0	16254306	147	0.00357	9443	order	                                              Primates
98.09	43865436	0	16254306	147	0.00357	376913	suborder	                                                Haplorrhini
98.09	43865436	0	16254306	147	0.00357	314293	infraorder	                                                  Simiiformes
98.09	43865436	0	16254306	147	0.00357	9526	parvorder	                                                    Catarrhini
98.09	43865436	0	16254306	147	0.00357	314295	superfamily	                                                      Hominoidea
98.09	43865436	0	16254306	147	0.00357	9604	family	                                                        Hominidae
98.09	43865436	0	16254306	147	0.00357	207598	subfamily	                                                          Homininae
98.09	43865436	0	16254306	147	0.00357	9605	genus	                                                            Homo
98.09	43865436	0	16254306	147	0.00357	9606	species	                                                              Homo sapiens
98.09	43865436	43865436	16254306	147	0.00357	1000029966	assembly	                                                                GCF_000001405.38 Homo sapiens
0.7422	331898	0	5542	2.39e+03	0.001882	28384	no rank	  other sequences
0.7422	331898	0	5542	2.39e+03	0.001882	81077	no rank	    artificial sequences
0.7422	331898	158960	5542	2.39e+03	0.001882	32630	species	      synthetic construct
0.3802	170032	114038	2454	394	0.001153	1000000001	assembly	        EmVec
0.0466	20841	20841	9	8.27e+03	0.04762	1000003056	sequence	          EF394360 Retroviral cloning vector LB-G, complete sequence.
0.03726	16664	16664	43	1.48e+03	0.003441	1000003211	sequence	          KM384022 BAC cloning vector GPN13BACdenovo_preserved(MM), complete sequence.
0.01082	4838	4838	38	2.36e+03	0.2405	1000001180	sequence	          AY751539 Cloning vector pHUE, complete sequence.
0.00447	1999	1999	6	1.26e+03	0.004021	1000000447	sequence	          KF724948 Cloning vector pBlueTAL, complete sequence.
0.003278	1466	1466	42	683	0.00768	1000002046	sequence	          JX261972 Cloning vector p5E-twhh, complete sequence.
0.003119	1395	1395	5	732	0.0625	1000004065	sequence	          AJ438988 Cloning vector pCG40 synthetic construct poly(CA) poly(TG)
0.003115	1393	1393	7	887	0.004493	1000002705	sequence	          HQ335167 Cloning vector pGBT-R14, complete sequence.
0.001898	849	849	21	183	0.002928	1000003035	sequence	          JQ682640 Cloning vector p-4725sox10.cre, complete sequence.
0.001822	815	815	6	433	0.04918	1000001407	sequence	          AJ571721 Cloning vector pBSL2A3 polylinker region
0.001355	606	606	4	913	0.004494	1000000454	sequence	          AF090455 Cloning vector pKOHPRT complete sequence.
0.001326	593	593	11	253	0.07285	1000004148	sequence	          KU963526 Cloning vector pUAS-attB-IVS8/9 Htt-exon1-Q97-EGFP, complete sequence.
